Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1701399,-,-,-,13.09,30.86,3,482,3,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.0
Year,Month,Day,Hour,Minute,Clearsky DHI,Clearsky DNI,Temperature,Clearsky GHI,cloud fill flag,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,,,,,,,,,,,,,,,,,,,,,,,
2019,11,6,12,30,273,697,34.1,879,0,0,7.3,273,697,0,879,19.07,29.68,0.32,955,2.9,24,4.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,6,13,30,274,690,35,870,0,0,8.6,274,690,0,870,19.89,30.28,0.32,954,3,32,3.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,6,14,30,261,662,35.4,787,0,0,9.6,261,662,0,787,20.72,37.32,0.32,953,3,40,2.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,6,15,30,185,700,35.3,653,0,0,10.1,185,700,0,653,21.67,48.04,0.32,953,3,47,2.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,6,16,30,155,587,34.6,444,0,0,10.5,155,587,0,444,23.04,60.51,0.32,952,3.1,55,1.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,6,17,30,107,371,33.3,210,0,0,11.7,107,371,0,210,26.92,73.84,0.32,952,3.1,64,0.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,6,18,30,15,11,31.8,16,0,0,14.4,15,11,0,16,34.96,87.47,0.32,953,3.1,82,0.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,6,19,30,0,0,31.1,0,0,0,11.8,0,0,0,0,30.58,101.79,0.32,953,3.1,139,0.3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,6,20,30,0,0,29.9,0,0,0,11.6,0,0,0,0,32.27,116.04,0.32,954,3.1,227,0.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,6,21,30,0,0,28.3,0,0,0,11.6,0,0,0,0,35.61,130.39,0.32,955,3.1,237,0.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,6,22,30,0,0,26.6,0,0,0,12,0,0,0,0,40.31,144.79,0.32,955,3.1,246,1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,6,23,30,0,0,25,0,0,0,12.2,0,0,0,0,44.95,159.19,0.32,955,3.1,255,1.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,0,30,0,0,23.8,0,0,0,12.1,0,0,0,0,48,173.21,0.32,955,3.1,266,1.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,1,30,0,0,23,0,0,0,11.8,0,0,0,0,49.44,171.06,0.32,955,3.1,278,1.3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,2,30,0,0,22.2,0,0,0,11.4,0,0,0,0,50.43,156.88,0.32,955,3.1,289,1.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,3,30,0,0,21.5,0,0,0,10.8,0,0,0,0,50.42,142.48,0.32,955,3,300,1.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,4,30,0,0,20.7,0,1,0,10.1,0,0,1,0,50.49,128.09,0.32,955,3,310,1.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,5,30,0,0,20,0,0,0,9.4,0,0,0,0,50.41,113.76,0.32,955,2.9,319,1.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,6,30,0,0,19.5,0,0,1,8.8,0,0,0,0,50.05,99.54,0.32,956,2.9,325,1.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,7,30,33,44,20.2,36,0,0,8.6,33,44,0,36,47.25,85.34,0.32,956,2.9,327,1.9,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,8,30,124,385,22.6,245,0,3,7.4,119,1,0,119,37.66,71.72,0.32,957,2.8,329,2.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,9,30,175,575,25.7,475,0,0,7.8,175,575,0,475,32.02,58.53,0.32,957,2.9,251,2.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,10,30,210,672,29.6,674,0,0,8,210,672,0,674,25.87,46.31,0.32,957,2.9,9,3.3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,11,30,233,720,32.6,815,0,0,8.6,233,720,0,815,22.75,36.08,0.32,957,2.9,25,3.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,12,30,198,814,34.1,902,0,0,9.3,198,814,0,902,21.92,29.97,0.32,956,2.9,30,3.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,13,30,198,805,35,892,0,0,9.8,198,805,0,892,21.6,30.56,0.32,955,3,31,2.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,14,30,191,777,35.3,807,0,0,10.3,191,777,0,807,21.89,37.54,0.32,954,3,30,2.3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,15,30,205,654,35.2,641,0,0,10.5,205,654,0,641,22.39,48.21,0.32,954,3,27,2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,16,30,170,539,34.5,435,0,0,10.8,170,539,0,435,23.62,60.63,0.32,953,3,25,1.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,17,30,116,321,33,205,0,0,12.1,116,321,0,205,28,73.92,0.32,954,3,24,1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,18,30,13,6,31.2,13,0,0,14.6,13,6,0,13,36.54,87.53,0.32,954,3,19,0.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,19,30,0,0,30.5,0,0,0,11.9,0,0,0,0,31.89,101.83,0.32,955,3,91,0.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,20,30,0,0,29.5,0,0,0,12,0,0,0,0,34.12,116.06,0.32,956,3,323,0.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,21,30,0,0,28.2,0,0,0,12,0,0,0,0,36.6,130.4,0.32,956,3,292,0.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,22,30,0,0,26.7,0,0,0,12,0,0,0,0,40.11,144.78,0.32,956,2.9,291,0.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,7,23,30,0,0,25.3,0,0,0,12,0,0,0,0,43.59,159.15,0.32,956,2.9,302,1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,0,30,0,0,23.9,0,0,0,11.9,0,0,0,0,47.02,173.07,0.32,956,2.8,317,1.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,1,30,0,0,22.7,0,0,0,11.5,0,0,0,0,49.2,170.97,0.32,956,2.7,331,1.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,2,30,0,0,21.6,0,0,0,10.6,0,0,0,0,49.69,156.87,0.32,956,2.5,339,1.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,3,30,0,0,20.7,0,1,0,9.5,0,0,1,0,48.58,142.49,0.32,956,2.5,344,1.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,4,30,0,0,20,0,0,0,8.3,0,0,0,0,46.88,128.12,0.32,956,2.4,348,1.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,5,30,0,0,19.4,0,0,0,7.5,0,0,0,0,45.9,113.81,0.32,956,2.4,350,1.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,6,30,0,0,19,0,0,0,6.9,0,0,0,0,45.44,99.61,0.32,957,2.4,352,1.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,7,30,27,11,19.8,28,1,0,7,27,11,1,28,43.28,85.43,0.32,958,2.4,354,2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,8,30,148,271,22.3,233,0,0,5.9,148,271,0,233,34.44,71.84,0.32,958,2.4,356,2.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,9,30,214,483,25.4,465,1,0,6.4,214,483,1,465,29.59,58.68,0.32,959,2.3,275,2.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,10,30,249,604,29.4,665,0,0,5.8,249,604,0,665,22.52,46.5,0.32,959,2.4,26,3.9,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,11,30,271,667,32.2,809,0,0,5.6,271,667,0,809,18.9,36.32,0.32,958,2.4,36,4.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,12,30,204,812,33.8,905,0,0,6.5,204,812,0,905,18.37,30.26,0.32,957,2.4,39,3.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,13,30,207,801,34.8,895,0,0,7.6,207,801,0,895,18.8,30.84,0.32,956,2.5,39,3.3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,14,30,200,771,35.2,810,0,0,8.5,200,771,0,810,19.57,37.76,0.32,955,2.5,37,2.9,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,15,30,166,744,35.1,660,0,0,9,166,744,0,660,20.35,48.36,0.32,954,2.6,34,2.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,16,30,141,634,34.4,451,0,0,9.4,141,634,0,451,21.74,60.75,0.32,954,2.6,32,2.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,17,30,99,414,32.7,213,0,0,11.4,99,414,0,213,27.28,74.01,0.32,955,2.7,34,1.3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,18,30,16,16,30.6,16,0,0,14.3,16,16,0,16,37.02,87.58,0.32,955,2.7,39,0.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,19,30,0,0,29.9,0,0,0,11.4,0,0,0,0,32.04,101.87,0.32,956,2.7,46,0.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,20,30,0,0,29.1,0,0,0,11.1,0,0,0,0,32.81,116.08,0.32,956,2.7,49,0.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,21,30,0,0,28,0,1,0,11.3,0,0,1,0,35.37,130.4,0.32,957,2.7,105,0.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,22,30,0,0,26.6,0,1,0,11.4,0,0,1,0,38.62,144.76,0.32,957,2.7,311,0.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,8,23,30,0,0,25,0,0,0,11.1,0,0,0,0,41.68,159.1,0.32,957,2.6,313,1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,0,30,0,0,23.4,0,0,0,10.8,0,0,0,0,45.1,172.92,0.32,957,2.6,325,1.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,1,30,0,0,22,0,0,0,9.9,0,0,0,0,46.27,170.88,0.32,956,2.5,334,1.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,2,30,0,0,21,0,0,0,8.5,0,0,0,0,44.73,156.85,0.32,956,2.4,340,2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,3,30,0,0,20.1,0,0,0,7.1,0,0,0,0,42.99,142.51,0.33,956,2.3,344,2.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,4,30,0,0,19.3,0,0,0,6.2,0,0,0,0,42.52,128.15,0.33,957,2.3,346,2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,5,30,0,0,18.6,0,0,0,5.7,0,0,0,0,42.91,113.86,0.33,957,2.2,349,1.9,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,6,30,0,0,18.3,0,0,0,5.5,0,0,0,0,42.85,99.68,0.33,958,2.2,352,1.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,7,30,29,16,18.9,30,1,0,5.3,29,16,1,30,40.96,85.52,0.33,958,2.2,355,2.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,8,30,140,315,21.3,238,0,0,4.1,140,315,0,238,32.35,71.95,0.33,959,2.2,357,2.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,9,30,197,529,24.4,471,0,0,4.6,197,529,0,471,27.71,58.83,0.33,959,2.2,274,3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,10,30,230,645,28.5,672,0,0,3.6,230,645,0,672,20.32,46.69,0.33,959,2.3,20,4.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,11,30,249,703,31.6,813,1,0,3.4,249,703,1,813,16.78,36.57,0.33,958,2.3,30,4.9,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,12,30,211,804,33.4,903,1,0,4.5,211,804,1,903,16.34,30.55,0.33,957,2.3,35,4.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,13,30,220,786,34.5,893,0,0,5.6,220,786,0,893,16.6,31.11,0.33,956,2.3,39,4.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,14,30,218,745,35,805,0,0,6.5,218,745,0,805,17.18,37.97,0.33,955,2.3,42,3.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,15,30,195,690,34.9,652,1,0,7.2,195,690,1,652,18.14,48.52,0.33,955,2.3,44,3.3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,16,30,168,559,34,440,0,0,7.7,168,559,0,440,19.8,60.86,0.33,955,2.3,46,2.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,17,30,116,323,31.9,204,0,0,10.9,116,323,0,204,27.55,74.09,0.33,955,2.3,47,1.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,18,30,12,3,29,12,0,0,12.9,12,3,0,12,37.03,87.63,0.33,955,2.2,48,1.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,19,30,0,0,28,0,0,0,10.4,0,0,0,0,33.31,101.9,0.33,955,2.2,46,1.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,20,30,0,0,27.2,0,0,0,9.8,0,0,0,0,33.6,116.1,0.33,956,2.2,40,1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,21,30,0,0,26.1,0,1,0,9.4,0,0,1,0,34.79,130.4,0.33,956,2.1,27,1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,22,30,0,0,24.8,0,1,0,9,0,0,1,0,36.66,144.74,0.33,956,2.1,99,1.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,9,23,30,0,0,23.4,0,0,0,8.7,0,0,0,0,39.22,159.04,0.33,956,2.1,356,1.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,0,30,0,0,22,0,0,0,8.2,0,0,0,0,41.22,172.76,0.33,956,2,351,1.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,1,30,0,0,20.7,0,1,0,7.2,0,0,1,0,41.62,170.79,0.33,956,2,351,2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,2,30,0,0,19.7,0,0,0,5.9,0,0,0,0,40.58,156.84,0.33,956,1.9,353,2.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,3,30,0,0,18.7,0,0,0,4.8,0,0,0,0,39.95,142.53,0.33,956,1.9,356,2.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,4,30,0,0,18,0,0,0,4,0,0,0,0,39.56,128.19,0.33,956,1.8,269,2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,5,30,0,0,17.3,0,0,0,3.6,0,0,0,0,40.13,113.91,0.33,956,1.8,1,1.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,6,30,0,0,16.8,0,0,0,3.5,0,0,0,0,41.14,99.75,0.33,957,1.7,2,1.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,7,30,29,20,17.5,30,1,0,3.8,29,20,1,30,40.19,85.61,0.33,957,1.7,4,1.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,8,30,135,339,20,240,0,0,2.3,135,339,0,240,30.78,72.07,0.33,958,1.7,5,2.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,9,30,189,559,23.3,477,0,0,3.1,189,559,0,477,26.78,58.97,0.33,958,1.7,11,2.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,10,30,219,677,27.7,682,1,0,2.7,219,677,1,682,20.06,46.88,0.33,958,1.7,25,3.9,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,11,30,237,739,30.7,828,1,1,2.2,237,739,1,828,16.18,36.81,0.33,957,1.7,30,4.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,12,30,233,784,32.4,906,1,0,2.8,233,784,1,906,15.33,30.83,0.33,956,1.7,31,4.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,13,30,232,782,33.4,900,0,0,3.7,232,782,0,900,15.51,31.38,0.33,955,1.7,31,3.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,14,30,221,756,33.9,815,0,0,4.7,221,756,0,815,16.14,38.17,0.33,954,1.7,29,3.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,15,30,165,770,33.8,674,0,0,5.5,165,770,0,674,17.15,48.67,0.33,953,1.7,27,3.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,16,30,142,655,32.9,460,1,0,6.2,142,655,1,460,18.92,60.96,0.33,953,1.7,25,2.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,17,30,100,432,30.6,218,1,0,9.6,100,432,1,218,27.31,74.16,0.33,953,1.7,22,1.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,18,30,16,16,27.2,16,0,0,11.5,16,16,0,16,37.67,87.68,0.33,954,1.7,18,1.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,19,30,0,0,25.6,0,1,0,9.4,0,0,1,0,35.85,101.93,0.33,954,1.7,12,1.3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,20,30,0,0,24.4,0,0,0,8.8,0,0,0,0,37.19,116.11,0.33,955,1.7,5,1.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,21,30,0,0,23.3,0,0,0,8.2,0,0,0,0,37.91,130.39,0.33,956,1.6,89,1.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,22,30,0,0,22.3,0,0,0,7.1,0,0,0,0,37.39,144.71,0.33,956,1.6,356,2.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,10,23,30,0,0,21.3,0,0,0,5.6,0,0,0,0,35.91,158.98,0.33,956,1.5,357,2.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,0,30,0,0,20.3,0,0,0,4,0,0,0,0,34.26,172.59,0.33,956,1.5,358,3.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,1,30,0,0,19.4,0,0,0,2.9,0,0,0,0,33.49,170.69,0.33,956,1.4,270,3.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,2,30,0,0,18.6,0,0,0,2.3,0,0,0,0,33.73,156.83,0.33,956,1.4,2,3.3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,3,30,0,0,17.9,0,0,0,2.1,0,0,0,0,34.6,142.55,0.33,955,1.4,2,3.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,4,30,0,0,17.2,0,0,0,1.9,0,0,0,0,35.74,128.23,0.33,955,1.3,2,3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,5,30,0,0,16.6,0,1,0,1.9,0,0,1,0,37.04,113.97,0.33,956,1.3,2,2.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,6,30,0,0,16.1,0,0,0,1.8,0,0,0,0,38.21,99.83,0.33,956,1.3,3,2.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,7,30,32,50,16.8,35,0,0,2,32,50,0,35,36.93,85.7,0.33,956,1.3,3,2.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,8,30,118,441,19.5,253,0,0,1.4,118,441,0,253,29.91,72.19,0.33,957,1.3,91,3.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,9,30,161,650,22.9,494,0,0,2.3,161,650,0,494,25.91,59.12,0.33,957,1.3,273,3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,10,30,186,757,27.4,702,0,0,1.5,186,757,0,702,18.74,47.07,0.33,956,1.3,14,3.9,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,11,30,202,812,30,850,1,0,1.2,202,812,1,850,15.68,37.05,0.33,956,1.3,15,3.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,12,30,201,848,31.6,927,0,0,2,201,848,0,927,15.21,31.11,0.33,955,1.3,14,3.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,13,30,201,841,32.6,917,0,0,3.5,201,841,0,917,15.92,31.64,0.33,953,1.4,12,2.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,14,30,193,814,33,831,1,0,4.2,193,814,1,831,16.44,38.38,0.33,952,1.4,9,2.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,15,30,161,788,32.9,680,0,0,4.4,161,788,0,680,16.71,48.81,0.33,952,1.4,6,2.3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,16,30,137,682,32,467,0,0,4.4,137,682,0,467,17.56,61.07,0.33,952,1.3,92,2.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,17,30,97,463,29.7,223,1,0,7.3,97,463,1,223,24.51,74.23,0.33,952,1.3,357,1.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,18,30,16,23,26,17,0,0,9.7,16,23,0,17,35.75,87.72,0.33,952,1.3,352,1.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,19,30,0,0,24.2,0,0,0,7.1,0,0,0,0,33.5,101.95,0.33,953,1.3,350,1.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,20,30,0,0,23,0,0,0,6.3,0,0,0,0,34.09,116.11,0.33,953,1.3,347,1.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,21,30,0,0,21.9,0,0,0,5.6,0,0,0,0,34.54,130.38,0.33,954,1.2,345,1.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,22,30,0,0,20.9,0,0,0,4.7,0,0,0,0,34.71,144.68,0.33,954,1.2,343,1.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,11,23,30,0,0,20,0,0,0,3.9,0,0,0,0,34.59,158.91,0.33,954,1.2,342,1.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,0,30,0,0,19,0,0,0,3,0,0,0,0,34.65,172.41,0.33,954,1.2,341,1.9,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,1,30,0,0,18.2,0,0,0,2.3,0,0,0,0,34.47,170.59,0.33,954,1.2,341,2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,2,30,0,0,17.5,0,0,0,1.7,0,0,0,0,34.48,156.82,0.33,953,1.3,341,2.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,3,30,0,0,16.8,0,0,0,1.3,0,0,0,0,35.23,142.57,0.33,953,1.3,342,2.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,4,30,0,0,16.3,0,0,0,1.3,0,0,0,0,36.2,128.27,0.33,953,1.3,344,2.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,5,30,0,0,15.8,0,1,0,1.4,0,0,1,0,37.69,114.03,0.33,954,1.3,347,2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,6,30,0,0,15.5,0,0,0,1.6,0,0,0,0,38.91,99.9,0.33,954,1.3,349,2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,7,30,31,90,16.2,38,0,0,1.9,31,90,0,38,38.15,85.79,0.33,955,1.3,352,2.4,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,8,30,104,506,18.9,258,0,0,1.3,104,506,0,258,30.87,72.31,0.33,955,1.3,354,3.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,9,30,143,695,22.5,498,0,0,2.6,143,695,0,498,27.1,59.28,0.33,956,1.4,269,3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,10,30,167,792,27.3,704,0,0,2.8,167,792,0,704,20.55,47.26,0.33,956,1.4,12,3.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,11,30,184,841,30.5,853,0,0,1.9,184,841,0,853,16.06,37.28,0.33,955,1.4,14,3.5,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,12,30,160,912,32.2,938,0,0,2.7,160,912,0,938,15.4,31.38,0.33,954,1.4,12,2.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,13,30,159,908,33.1,929,0,0,3.7,159,908,0,929,15.72,31.89,0.33,954,1.5,96,2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,14,30,152,886,33.4,844,0,0,4.1,152,886,0,844,15.89,38.57,0.33,953,1.5,354,1.3,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,15,30,138,835,33.3,686,0,0,4.2,138,835,0,686,16.17,48.95,0.33,953,1.5,331,0.9,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,16,30,115,742,32.6,473,0,0,4.3,115,742,0,473,16.9,61.16,0.33,952,1.5,306,0.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,17,30,82,540,31.1,229,0,1,6.4,82,540,0,229,21.28,74.29,0.33,953,1.5,299,0.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,18,30,18,54,29,20,0,0,8.8,18,54,0,20,28.22,87.76,0.33,953,1.5,301,0.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,19,30,0,0,27.9,0,0,0,6.2,0,0,0,0,25.17,101.97,0.33,954,1.5,300,0.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,20,30,0,0,27,0,0,0,6.1,0,0,0,0,26.42,116.12,0.33,954,1.5,293,0.6,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,21,30,0,0,25.9,0,0,0,5.9,0,0,0,0,27.78,130.36,0.33,955,1.5,286,0.7,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,22,30,0,0,24.6,0,0,0,6,0,0,0,0,30.24,144.64,0.33,955,1.5,285,0.8,,,,,,,,,,,,,,,,,,,,,,,
2019,11,12,23,30,0,0,23.2,0,0,0,5.9,0,0,0,0,32.68,158.84,0.33,955,1.5,287,1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,0,30,0,0,21.8,0,0,0,5.8,0,0,0,0,35.28,172.23,0.33,955,1.5,291,1.1,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,1,30,0,0,20.6,0,0,0,5.5,0,0,0,0,37.23,170.49,0.33,955,1.4,297,1.2,,,,,,,,,,,,,,,,,,,,,,,
2019,11,13,2,30,0,0,19.4,0,0,0,4.9,0,0,0,0,38.6,156.81,0.33,955,1.4,305,1.3,,,,,,,,,,,,,,,,,,,,,,,
